,compression_ratio,arc_ar/acc,arc_ar/acc_stderr,arc_bn/acc,arc_bn/acc_stderr,arc_ca/acc,arc_ca/acc_stderr,arc_da/acc,arc_da/acc_stderr,arc_de/acc,arc_de/acc_stderr,arc_es/acc,arc_es/acc_stderr,arc_eu/acc,arc_eu/acc_stderr,arc_fr/acc,arc_fr/acc_stderr,arc_gu/acc,arc_gu/acc_stderr,arc_hi/acc,arc_hi/acc_stderr,arc_hr/acc,arc_hr/acc_stderr,arc_hu/acc,arc_hu/acc_stderr,arc_hy/acc,arc_hy/acc_stderr,arc_id/acc,arc_id/acc_stderr,arc_it/acc,arc_it/acc_stderr,arc_kn/acc,arc_kn/acc_stderr,arc_ml/acc,arc_ml/acc_stderr,arc_mr/acc,arc_mr/acc_stderr,arc_ne/acc,arc_ne/acc_stderr,arc_nl/acc,arc_nl/acc_stderr,arc_pt/acc,arc_pt/acc_stderr,arc_ro/acc,arc_ro/acc_stderr,arc_ru/acc,arc_ru/acc_stderr,arc_sk/acc,arc_sk/acc_stderr,arc_sr/acc,arc_sr/acc_stderr,arc_sv/acc,arc_sv/acc_stderr,arc_ta/acc,arc_ta/acc_stderr,arc_te/acc,arc_te/acc_stderr,arc_uk/acc,arc_uk/acc_stderr,arc_vi/acc,arc_vi/acc_stderr,arc_zh/acc,arc_zh/acc_stderr
0,0.9,0.2309666381522669,0.01233178077015261,0.21642429426860563,0.012049584313260758,0.26500857632933106,0.012930286196250106,0.22707797772065125,0.012268912650622531,0.2506415739948674,0.012680895706050934,0.2658119658119658,0.012920629079540847,0.22759226713532513,0.012434313853860145,0.2634730538922156,0.01288964633632178,0.20948275862068969,0.011953307651641964,0.21746575342465752,0.012075682488003532,0.21642429426860563,0.012049584313260768,0.2046232876712329,0.011809419134877574,0.2190909090909091,0.012477097586772049,0.2358974358974359,0.012417386043886845,0.2694610778443114,0.012982199528535548,0.20644599303135888,0.011951151848586786,0.20928196147110337,0.01204297818088624,0.21731601731601732,0.012140489210858,0.223267750213858,0.01218504802971904,0.24978614200171087,0.012666460987990569,0.2794871794871795,0.013124855972633707,0.2262210796915167,0.012252528103841958,0.22840034217279723,0.012283523666042828,0.20701454234388367,0.0118552745905856,0.2275449101796407,0.012267293637033643,0.24206008583690988,0.012554588730022655,0.2180385288966725,0.012224088258595894,0.2026315789473684,0.011910259341316063,0.2309666381522669,0.012331780770152612,0.2547008547008547,0.012743046186212276,0.2606837606837607,0.012839995043274792
