,compression_ratio,arc_ar/acc,arc_ar/acc_stderr,arc_bn/acc,arc_bn/acc_stderr,arc_ca/acc,arc_ca/acc_stderr,arc_da/acc,arc_da/acc_stderr,arc_de/acc,arc_de/acc_stderr,arc_es/acc,arc_es/acc_stderr,arc_eu/acc,arc_eu/acc_stderr,arc_fr/acc,arc_fr/acc_stderr,arc_gu/acc,arc_gu/acc_stderr,arc_hi/acc,arc_hi/acc_stderr,arc_hr/acc,arc_hr/acc_stderr,arc_hu/acc,arc_hu/acc_stderr,arc_hy/acc,arc_hy/acc_stderr,arc_id/acc,arc_id/acc_stderr,arc_it/acc,arc_it/acc_stderr,arc_kn/acc,arc_kn/acc_stderr,arc_ml/acc,arc_ml/acc_stderr,arc_mr/acc,arc_mr/acc_stderr,arc_ne/acc,arc_ne/acc_stderr,arc_nl/acc,arc_nl/acc_stderr,arc_pt/acc,arc_pt/acc_stderr,arc_ro/acc,arc_ro/acc_stderr,arc_ru/acc,arc_ru/acc_stderr,arc_sk/acc,arc_sk/acc_stderr,arc_sr/acc,arc_sr/acc_stderr,arc_sv/acc,arc_sv/acc_stderr,arc_ta/acc,arc_ta/acc_stderr,arc_te/acc,arc_te/acc_stderr,arc_uk/acc,arc_uk/acc_stderr,arc_vi/acc,arc_vi/acc_stderr,arc_zh/acc,arc_zh/acc_stderr
0,1.0,0.3532934131736527,0.013986208268539411,0.2737382378100941,0.013046466448429666,0.4468267581475129,0.014565896036283704,0.40359897172236503,0.014367954437074403,0.43627031650983744,0.014510816921925728,0.5017094017094017,0.014623799050537026,0.26537785588752194,0.013094355148552832,0.4987168520102652,0.014630095223288756,0.2396551724137931,0.012538829105279797,0.3082191780821918,0.013516948526478329,0.3772455089820359,0.014182377852598377,0.3707191780821918,0.014138695681782566,0.22272727272727272,0.012550891296966234,0.41025641025641024,0.014386397199429688,0.49272882805816937,0.01462859632806986,0.2421602787456446,0.01264906508613024,0.2329246935201401,0.012513648312962892,0.2683982683982684,0.01304440615713394,0.2668947818648417,0.012942905355426191,0.4533789563729683,0.014566406695419996,0.5188034188034188,0.014613539763939825,0.442159383033419,0.01454438003459908,0.42600513259195893,0.014469049383637937,0.339606501283148,0.013856960245091558,0.3892215568862275,0.01426654700609537,0.4497854077253219,0.014581165613737169,0.22942206654991243,0.01244752638770244,0.22280701754385965,0.012330111556248295,0.388366124893071,0.014260836961037485,0.3974358974358974,0.01431290924802468,0.4572649572649573,0.014570371876917822
1,0.9,0.32164242942686055,0.013667673121050192,0.2609067579127459,0.012849045244240262,0.3996569468267582,0.014350943851356456,0.3787489288774636,0.01420561390223279,0.39264328485885375,0.014288925917115437,0.42991452991452994,0.014479507565357432,0.2609841827768014,0.013024280117320406,0.41659538066723695,0.014425163203712227,0.23879310344827587,0.012523350311099364,0.2816780821917808,0.01316741909506733,0.3438836612489307,0.013898719044374333,0.3261986301369863,0.013723711610003148,0.24818181818181817,0.01302994393152825,0.3623931623931624,0.01405915518514438,0.4439692044482464,0.01453799197184712,0.22386759581881532,0.012307839286399535,0.22154115586690015,0.012294254949112396,0.2545454545454545,0.012823020964319993,0.2728828058169376,0.013033734552785704,0.39349871685201027,0.01429440559837372,0.4324786324786325,0.014489926441754763,0.3641816623821766,0.014092118497410131,0.3721129170230967,0.014143494499252762,0.3088109495295124,0.01351833948943192,0.34046193327630453,0.013865412436810637,0.3862660944206008,0.014271080709120618,0.22066549912434325,0.012276832981823253,0.2201754385964912,0.012277813378120945,0.330196749358426,0.013760638974726855,0.3452991452991453,0.01390631139537632,0.394017094017094,0.014291587182364233
2,0.7,0.24550898203592816,0.012593293013246194,0.223267750213858,0.012185048029719049,0.2864493996569468,0.013245653302514324,0.27934875749785776,0.01313973681965364,0.2634730538922156,0.01288964633632178,0.30854700854700856,0.01350935904916782,0.23022847100175747,0.012484760178407744,0.2728828058169376,0.0130337345527857,0.2353448275862069,0.012460728290837416,0.23116438356164384,0.012340756398838294,0.24893071000855432,0.012651960282598872,0.2654109589041096,0.012925466310613266,0.2127272727272727,0.012344552281594616,0.25982905982905985,0.012826336234302555,0.28999144568006846,0.01327709194338097,0.22125435540069685,0.012256374446567436,0.23117338003502627,0.01248073882894032,0.22510822510822512,0.012294568839974642,0.2446535500427716,0.012578458921815736,0.2566295979469632,0.012780109740125127,0.32222222222222224,0.01366828895472546,0.29734361610968296,0.01338602193518083,0.24978614200171087,0.012666460987990569,0.2198460222412318,0.012117919085693572,0.2549187339606501,0.012752087293439998,0.2506437768240343,0.012702702649741262,0.24080560420315236,0.01265805474224172,0.20789473684210527,0.0120240655393399,0.25149700598802394,0.01269526466186626,0.25811965811965815,0.01279882841261431,0.28888888888888886,0.013256439556126796
3,0.8,0.2771599657827203,0.013096791903989597,0.23182207014542344,0.012347723083980156,0.3353344768439108,0.013831768666716211,0.3333333333333333,0.013805256109376477,0.3455945252352438,0.013915072312713314,0.37264957264957266,0.014141587247061964,0.2609841827768014,0.013024280117320406,0.3413173652694611,0.013873814321639083,0.23448275862068965,0.012444894741087864,0.2525684931506849,0.012718616109120314,0.3105218135158255,0.013538947396873276,0.3125,0.013568315516189634,0.2409090909090909,0.012899552468640753,0.3128205128205128,0.013560492090917612,0.3644140290846878,0.014081965431726313,0.23780487804878048,0.012570766312015437,0.2276707530647986,0.012414008557654031,0.23463203463203464,0.012474578758963222,0.242087254063302,0.012533551392825646,0.31137724550898205,0.013549170237200163,0.37094017094017095,0.0141283242838092,0.3101970865467009,0.013546655738038878,0.30795551753635586,0.01350795417482252,0.2583404619332763,0.012807875214816262,0.2822925577416595,0.013170492574120998,0.30300429184549355,0.013469855965546205,0.2171628721541156,0.012206345927605482,0.2131578947368421,0.01213480061619908,0.2754491017964072,0.01307174925264165,0.305982905982906,0.013478029748828956,0.3384615384615385,0.013839645184134622
